flag_id,date,zone,hour,traffic_level,weather
21362,2026-07-18,Dwarka,1,low,Clear
21363,2026-07-18,Dwarka,2,low,Clear
21364,2026-07-18,Dwarka,3,low,Clear
21365,2026-07-18,Dwarka,4,medium,Clear
21366,2026-07-18,Dwarka,5,low,Clear
21367,2026-07-18,Dwarka,6,low,Clear
21368,2026-07-18,Dwarka,7,medium,Clear
21369,2026-07-18,Dwarka,8,medium,Clear
21370,2026-07-18,Dwarka,9,medium,Clear
21371,2026-07-18,Dwarka,10,medium,Clear
21372,2026-07-18,Dwarka,11,medium,Clear
21373,2026-07-18,Dwarka,12,medium,Clear
21374,2026-07-18,Dwarka,13,low,Clear
21375,2026-07-18,Dwarka,14,medium,Clear
21376,2026-07-18,Dwarka,15,high,Clear
21377,2026-07-18,Dwarka,16,high,Clear
21378,2026-07-18,Dwarka,17,low,Cloudy
21379,2026-07-18,Dwarka,18,high,Clear
21380,2026-07-18,Dwarka,19,medium,Clear
21381,2026-07-18,Dwarka,20,high,Clear
21382,2026-07-18,Dwarka,21,high,Clear
21383,2026-07-18,Dwarka,22,low,Clear
21384,2026-07-18,Dwarka,23,medium,Clear
21385,2026-07-19,Dwarka,0,low,Rain
21386,2026-07-19,Dwarka,1,low,Clear
21387,2026-07-19,Dwarka,2,low,Clear
21388,2026-07-19,Dwarka,3,high,Clear
21389,2026-07-19,Dwarka,4,low,Clear
21390,2026-07-19,Dwarka,5,low,Clear
21391,2026-07-19,Dwarka,6,high,Clear
21392,2026-07-19,Dwarka,7,medium,Clear
21393,2026-07-19,Dwarka,8,low,Rain
21394,2026-07-19,Dwarka,9,medium,Rain
21395,2026-07-19,Dwarka,10,medium,Cloudy
21396,2026-07-19,Dwarka,11,low,Clear
21397,2026-07-19,Dwarka,12,high,Clear
21398,2026-07-19,Dwarka,13,medium,Cloudy
21399,2026-07-19,Dwarka,14,high,Rain
21400,2026-07-19,Dwarka,15,medium,Clear
21401,2026-07-19,Dwarka,16,low,Clear
21402,2026-07-19,Dwarka,17,medium,Clear
21403,2026-07-19,Dwarka,18,high,Clear
21404,2026-07-19,Dwarka,19,high,Clear
21405,2026-07-19,Dwarka,20,high,Clear
21406,2026-07-19,Dwarka,21,high,Clear
21407,2026-07-19,Dwarka,22,low,Clear
21408,2026-07-19,Dwarka,23,medium,Clear
21409,2026-07-20,Dwarka,0,medium,Clear
21410,2026-07-20,Dwarka,1,low,Clear
21411,2026-07-20,Dwarka,2,low,Clear
21412,2026-07-20,Dwarka,3,medium,Clear
21413,2026-07-20,Dwarka,4,low,Clear
21414,2026-07-20,Dwarka,5,low,Clear
21415,2026-07-20,Dwarka,6,medium,Rain
21416,2026-07-20,Dwarka,7,medium,Clear
21417,2026-07-20,Dwarka,8,medium,Clear
21418,2026-07-20,Dwarka,9,medium,Clear
21419,2026-07-20,Dwarka,10,medium,Clear
21420,2026-07-20,Dwarka,11,medium,Clear
21421,2026-07-20,Dwarka,12,low,Cloudy
21422,2026-07-20,Dwarka,13,high,Clear
21423,2026-07-20,Dwarka,14,medium,Cloudy
21424,2026-07-20,Dwarka,15,medium,Clear
21425,2026-07-20,Dwarka,16,medium,Clear
21426,2026-07-20,Dwarka,17,low,Clear
21427,2026-07-20,Dwarka,18,medium,Clear
21428,2026-07-20,Dwarka,19,medium,Rain
21429,2026-07-20,Dwarka,20,high,Clear
21430,2026-07-20,Dwarka,21,medium,Clear
21431,2026-07-20,Dwarka,22,low,Clear
21432,2026-07-20,Dwarka,23,medium,Clear
21433,2026-07-21,Dwarka,0,low,Clear
21434,2026-07-21,Dwarka,1,medium,Clear
21435,2026-07-21,Dwarka,2,high,Clear
21436,2026-07-21,Dwarka,3,low,Clear
21437,2026-07-21,Dwarka,4,low,Cloudy
21438,2026-07-21,Dwarka,5,low,Clear
21439,2026-07-21,Dwarka,6,low,Clear
21440,2026-07-21,Dwarka,7,medium,Clear
21441,2026-07-21,Dwarka,8,high,Clear
21442,2026-07-21,Dwarka,9,medium,Clear
21443,2026-07-21,Dwarka,10,low,Cloudy
21444,2026-07-21,Dwarka,11,medium,Clear
21445,2026-07-21,Dwarka,12,low,Clear
21446,2026-07-21,Dwarka,13,medium,Rain
21447,2026-07-21,Dwarka,14,medium,Clear
21448,2026-07-21,Dwarka,15,high,Clear
21449,2026-07-21,Dwarka,16,medium,Clear
21450,2026-07-21,Dwarka,17,low,Clear
21451,2026-07-21,Dwarka,18,high,Clear
21452,2026-07-21,Dwarka,19,high,Clear
21453,2026-07-21,Dwarka,20,medium,Clear
21454,2026-07-21,Dwarka,21,medium,Clear
21455,2026-07-21,Dwarka,22,low,Cloudy
21456,2026-07-21,Dwarka,23,high,Clear
21457,2026-07-22,Dwarka,0,medium,Clear
21458,2026-07-22,Dwarka,1,low,Clear
21459,2026-07-22,Dwarka,2,low,Clear
21460,2026-07-22,Dwarka,3,low,Clear
21461,2026-07-22,Dwarka,4,low,Clear
21462,2026-07-22,Dwarka,5,low,Clear
21463,2026-07-22,Dwarka,6,low,Clear
21464,2026-07-22,Dwarka,7,high,Clear
21465,2026-07-22,Dwarka,8,medium,Clear
21466,2026-07-22,Dwarka,9,medium,Clear
21467,2026-07-22,Dwarka,10,low,Clear
21468,2026-07-22,Dwarka,11,low,Clear
21469,2026-07-22,Dwarka,12,low,Clear
21470,2026-07-22,Dwarka,13,high,Clear
21471,2026-07-22,Dwarka,14,medium,Clear
21472,2026-07-22,Dwarka,15,high,Cloudy
21473,2026-07-22,Dwarka,16,medium,Cloudy
21474,2026-07-22,Dwarka,17,low,Rain
21475,2026-07-22,Dwarka,18,medium,Clear
21476,2026-07-22,Dwarka,19,medium,Clear
21477,2026-07-22,Dwarka,20,high,Clear
21478,2026-07-22,Dwarka,21,high,Clear
21479,2026-07-22,Dwarka,22,low,Clear
21480,2026-07-22,Dwarka,23,low,Cloudy
21481,2026-07-23,Dwarka,0,high,Clear
21482,2026-07-23,Dwarka,1,medium,Clear
21483,2026-07-23,Dwarka,2,low,Clear
21484,2026-07-23,Dwarka,3,low,Clear
21485,2026-07-23,Dwarka,4,low,Clear
21486,2026-07-23,Dwarka,5,low,Clear
21487,2026-07-23,Dwarka,6,low,Rain
21488,2026-07-23,Dwarka,7,low,Clear
21489,2026-07-23,Dwarka,8,medium,Clear
21490,2026-07-23,Dwarka,9,medium,Clear
21491,2026-07-23,Dwarka,10,medium,Clear
21492,2026-07-23,Dwarka,11,low,Clear
21493,2026-07-23,Dwarka,12,high,Clear
21494,2026-07-23,Dwarka,13,high,Clear
21495,2026-07-23,Dwarka,14,medium,Clear
21496,2026-07-23,Dwarka,15,high,Clear
21497,2026-07-23,Dwarka,16,medium,Clear
21498,2026-07-23,Dwarka,17,low,Clear
21499,2026-07-23,Dwarka,18,medium,Clear
21500,2026-07-23,Dwarka,19,medium,Clear
21501,2026-07-23,Dwarka,20,low,Clear
21502,2026-07-23,Dwarka,21,medium,Cloudy
21503,2026-07-23,Dwarka,22,medium,Cloudy
21504,2026-07-23,Dwarka,23,low,Clear
21505,2026-07-24,Dwarka,0,low,Clear
21506,2026-07-24,Dwarka,1,low,Clear
21507,2026-07-24,Dwarka,2,low,Rain
21508,2026-07-24,Dwarka,3,low,Cloudy
21509,2026-07-24,Dwarka,4,medium,Clear
21510,2026-07-24,Dwarka,5,low,Clear
21511,2026-07-24,Dwarka,6,low,Clear
21512,2026-07-24,Dwarka,7,low,Clear
21513,2026-07-24,Dwarka,8,medium,Clear
21514,2026-07-24,Dwarka,9,medium,Clear
21515,2026-07-24,Dwarka,10,high,Rain
21516,2026-07-24,Dwarka,11,low,Cloudy
21517,2026-07-24,Dwarka,12,medium,Rain
21518,2026-07-24,Dwarka,13,high,Clear
21519,2026-07-24,Dwarka,14,low,Clear
21520,2026-07-24,Dwarka,15,high,Clear
21521,2026-07-24,Dwarka,16,low,Clear
21522,2026-07-24,Dwarka,17,low,Clear
21523,2026-07-24,Dwarka,18,high,Clear
21524,2026-07-24,Dwarka,19,medium,Cloudy
21525,2026-07-24,Dwarka,20,medium,Clear
21526,2026-07-24,Dwarka,21,medium,Clear
21527,2026-07-24,Dwarka,22,medium,Clear
21528,2026-07-24,Dwarka,23,medium,Rain
21529,2026-07-25,Dwarka,0,low,Cloudy
21530,2026-07-25,Dwarka,1,low,Clear
21531,2026-07-25,Dwarka,2,low,Clear
21532,2026-07-25,Dwarka,3,low,Clear
21533,2026-07-25,Dwarka,4,low,Clear
21534,2026-07-25,Dwarka,5,low,Clear
21535,2026-07-25,Dwarka,6,medium,Clear
21536,2026-07-25,Dwarka,7,low,Rain
21537,2026-07-25,Dwarka,8,medium,Clear
21538,2026-07-25,Dwarka,9,low,Clear
21539,2026-07-25,Dwarka,10,high,Clear
21540,2026-07-25,Dwarka,11,low,Clear
21541,2026-07-25,Dwarka,12,high,Clear
21542,2026-07-25,Dwarka,13,medium,Clear
21543,2026-07-25,Dwarka,14,high,Rain
21544,2026-07-25,Dwarka,15,high,Rain
21545,2026-07-25,Dwarka,16,medium,Clear
21546,2026-07-25,Dwarka,17,medium,Clear
21547,2026-07-25,Dwarka,18,high,Clear
21548,2026-07-25,Dwarka,19,high,Clear
21549,2026-07-25,Dwarka,20,medium,Clear
21550,2026-07-25,Dwarka,21,high,Cloudy
21551,2026-07-25,Dwarka,22,medium,Clear
21552,2026-07-25,Dwarka,23,low,Cloudy
21553,2026-07-26,Dwarka,0,low,Clear
21554,2026-07-26,Dwarka,1,low,Clear
21555,2026-07-26,Dwarka,2,low,Rain
21556,2026-07-26,Dwarka,3,high,Rain
21557,2026-07-26,Dwarka,4,low,Clear
21558,2026-07-26,Dwarka,5,medium,Clear
21559,2026-07-26,Dwarka,6,high,Clear
21560,2026-07-26,Dwarka,7,high,Rain
21561,2026-07-26,Dwarka,8,low,Clear
21562,2026-07-26,Dwarka,9,low,Clear
21563,2026-07-26,Dwarka,10,medium,Clear
21564,2026-07-26,Dwarka,11,medium,Clear
21565,2026-07-26,Dwarka,12,high,Clear
21566,2026-07-26,Dwarka,13,high,Clear
21567,2026-07-26,Dwarka,14,high,Clear
21568,2026-07-26,Dwarka,15,medium,Clear
21569,2026-07-26,Dwarka,16,high,Clear
21570,2026-07-26,Dwarka,17,low,Cloudy
21571,2026-07-26,Dwarka,18,medium,Clear
21572,2026-07-26,Dwarka,19,high,Clear
21573,2026-07-26,Dwarka,20,medium,Clear
21574,2026-07-26,Dwarka,21,medium,Clear
21575,2026-07-26,Dwarka,22,low,Rain
21576,2026-07-26,Dwarka,23,high,Clear
21577,2026-07-27,Dwarka,0,medium,Cloudy
21578,2026-07-27,Dwarka,1,low,Cloudy
21579,2026-07-27,Dwarka,2,low,Rain
21580,2026-07-27,Dwarka,3,low,Clear
21581,2026-07-27,Dwarka,4,low,Clear
21582,2026-07-27,Dwarka,5,low,Clear
21583,2026-07-27,Dwarka,6,medium,Clear
21584,2026-07-27,Dwarka,7,medium,Clear
21585,2026-07-27,Dwarka,8,low,Clear
21586,2026-07-27,Dwarka,9,high,Cloudy
21587,2026-07-27,Dwarka,10,medium,Cloudy
21588,2026-07-27,Dwarka,11,high,Clear
21589,2026-07-27,Dwarka,12,medium,Clear
21590,2026-07-27,Dwarka,13,high,Rain
21591,2026-07-27,Dwarka,14,low,Cloudy
21592,2026-07-27,Dwarka,15,medium,Clear
21593,2026-07-27,Dwarka,16,low,Clear
21594,2026-07-27,Dwarka,17,medium,Rain
21595,2026-07-27,Dwarka,18,high,Clear
21596,2026-07-27,Dwarka,19,medium,Clear
21597,2026-07-27,Dwarka,20,high,Clear
21598,2026-07-27,Dwarka,21,high,Clear
21599,2026-07-27,Dwarka,22,medium,Clear
21600,2026-07-27,Dwarka,23,high,Cloudy
21601,2026-07-28,Dwarka,0,medium,Clear
21602,2026-07-28,Dwarka,1,low,Cloudy
21603,2026-07-28,Dwarka,2,low,Clear
21604,2026-07-28,Dwarka,3,low,Clear
21605,2026-07-28,Dwarka,4,low,Cloudy
21606,2026-07-28,Dwarka,5,high,Clear
21607,2026-07-28,Dwarka,6,low,Clear
21608,2026-07-28,Dwarka,7,low,Cloudy
21609,2026-07-28,Dwarka,8,low,Clear
21610,2026-07-28,Dwarka,9,medium,Rain
21611,2026-07-28,Dwarka,10,medium,Clear
21612,2026-07-28,Dwarka,11,low,Clear
21613,2026-07-28,Dwarka,12,medium,Cloudy
21614,2026-07-28,Dwarka,13,low,Clear
21615,2026-07-28,Dwarka,14,medium,Clear
21616,2026-07-28,Dwarka,15,high,Clear
21617,2026-07-28,Dwarka,16,low,Cloudy
21618,2026-07-28,Dwarka,17,medium,Clear
21619,2026-07-28,Dwarka,18,high,Cloudy
21620,2026-07-28,Dwarka,19,high,Clear
21621,2026-07-28,Dwarka,20,medium,Rain
21622,2026-07-28,Dwarka,21,high,Clear
21623,2026-07-28,Dwarka,22,low,Rain
21624,2026-07-28,Dwarka,23,low,Clear
21625,2026-07-29,Dwarka,0,low,Clear
21626,2026-07-29,Dwarka,1,high,Cloudy
21627,2026-07-29,Dwarka,2,low,Cloudy
21628,2026-07-29,Dwarka,3,low,Cloudy
21629,2026-07-29,Dwarka,4,low,Rain
21630,2026-07-29,Dwarka,5,low,Clear
21631,2026-07-29,Dwarka,6,high,Clear
21632,2026-07-29,Dwarka,7,high,Clear
21633,2026-07-29,Dwarka,8,low,Cloudy
21634,2026-07-29,Dwarka,9,medium,Clear
21635,2026-07-29,Dwarka,10,low,Clear
21636,2026-07-29,Dwarka,11,low,Clear
21637,2026-07-29,Dwarka,12,high,Clear
21638,2026-07-29,Dwarka,13,high,Clear
21639,2026-07-29,Dwarka,14,low,Clear
21640,2026-07-29,Dwarka,15,medium,Clear
21641,2026-07-29,Dwarka,16,low,Rain
21642,2026-07-29,Dwarka,17,high,Clear
21643,2026-07-29,Dwarka,18,high,Clear
21644,2026-07-29,Dwarka,19,high,Rain
21645,2026-07-29,Dwarka,20,high,Clear
21646,2026-07-29,Dwarka,21,high,Clear
21647,2026-07-29,Dwarka,22,low,Clear
21648,2026-07-29,Dwarka,23,medium,Clear
21649,2026-07-30,Dwarka,0,medium,Clear
21650,2026-07-30,Dwarka,1,low,Clear
21651,2026-07-30,Dwarka,2,low,Clear
21652,2026-07-30,Dwarka,3,medium,Clear
21653,2026-07-30,Dwarka,4,high,Clear
21654,2026-07-30,Dwarka,5,low,Clear
21655,2026-07-30,Dwarka,6,medium,Clear
21656,2026-07-30,Dwarka,7,medium,Clear
21657,2026-07-30,Dwarka,8,low,Clear
21658,2026-07-30,Dwarka,9,low,Rain
21659,2026-07-30,Dwarka,10,high,Clear
21660,2026-07-30,Dwarka,11,high,Clear
21661,2026-07-30,Dwarka,12,high,Clear
21662,2026-07-30,Dwarka,13,high,Clear
21663,2026-07-30,Dwarka,14,low,Clear
21664,2026-07-30,Dwarka,15,medium,Clear
21665,2026-07-30,Dwarka,16,high,Clear
21666,2026-07-30,Dwarka,17,high,Rain
21667,2026-07-30,Dwarka,18,medium,Clear
21668,2026-07-30,Dwarka,19,high,Clear
21669,2026-07-30,Dwarka,20,high,Clear
21670,2026-07-30,Dwarka,21,low,Clear
21671,2026-07-30,Dwarka,22,low,Clear
21672,2026-07-30,Dwarka,23,medium,Clear
21673,2026-07-31,Dwarka,0,low,Clear
21674,2026-07-31,Dwarka,1,low,Clear
21675,2026-07-31,Dwarka,2,low,Clear
21676,2026-07-31,Dwarka,3,low,Clear
21677,2026-07-31,Dwarka,4,low,Cloudy
21678,2026-07-31,Dwarka,5,medium,Rain
21679,2026-07-31,Dwarka,6,low,Clear
21680,2026-07-31,Dwarka,7,medium,Clear
21681,2026-07-31,Dwarka,8,high,Clear
21682,2026-07-31,Dwarka,9,medium,Clear
21683,2026-07-31,Dwarka,10,medium,Clear
21684,2026-07-31,Dwarka,11,high,Clear
21685,2026-07-31,Dwarka,12,high,Clear
21686,2026-07-31,Dwarka,13,high,Clear
21687,2026-07-31,Dwarka,14,medium,Clear
21688,2026-07-31,Dwarka,15,medium,Clear
21689,2026-07-31,Dwarka,16,medium,Clear
21690,2026-07-31,Dwarka,17,low,Clear
21691,2026-07-31,Dwarka,18,low,Clear
21692,2026-07-31,Dwarka,19,medium,Clear
21693,2026-07-31,Dwarka,20,medium,Clear
21694,2026-07-31,Dwarka,21,high,Clear
21695,2026-07-31,Dwarka,22,medium,Clear
21696,2026-07-31,Dwarka,23,high,Clear
21697,2026-08-01,Dwarka,0,medium,Clear
21698,2026-08-01,Dwarka,1,low,Clear
21699,2026-08-01,Dwarka,2,low,Clear
21700,2026-08-01,Dwarka,3,low,Clear
21701,2026-08-01,Dwarka,4,low,Clear
21702,2026-08-01,Dwarka,5,medium,Rain
21703,2026-08-01,Dwarka,6,low,Rain
21704,2026-08-01,Dwarka,7,low,Clear
21705,2026-08-01,Dwarka,8,medium,Clear
21706,2026-08-01,Dwarka,9,low,Cloudy
21707,2026-08-01,Dwarka,10,high,Rain
21708,2026-08-01,Dwarka,11,low,Clear
21709,2026-08-01,Dwarka,12,high,Rain
21710,2026-08-01,Dwarka,13,high,Clear
21711,2026-08-01,Dwarka,14,medium,Clear
21712,2026-08-01,Dwarka,15,low,Clear
21713,2026-08-01,Dwarka,16,low,Clear
21714,2026-08-01,Dwarka,17,high,Cloudy
21715,2026-08-01,Dwarka,18,high,Clear
21716,2026-08-01,Dwarka,19,high,Cloudy
21717,2026-08-01,Dwarka,20,high,Clear
21718,2026-08-01,Dwarka,21,high,Rain
21719,2026-08-01,Dwarka,22,high,Cloudy
21720,2026-08-01,Dwarka,23,low,Cloudy
21721,2026-08-02,Dwarka,0,low,Clear
21722,2026-08-02,Dwarka,1,low,Clear
21723,2026-08-02,Dwarka,2,low,Cloudy
21724,2026-08-02,Dwarka,3,low,Cloudy
21725,2026-08-02,Dwarka,4,low,Clear
21726,2026-08-02,Dwarka,5,low,Clear
21727,2026-08-02,Dwarka,6,low,Cloudy
21728,2026-08-02,Dwarka,7,medium,Rain
21729,2026-08-02,Dwarka,8,low,Clear
21730,2026-08-02,Dwarka,9,high,Clear
21731,2026-08-02,Dwarka,10,low,Clear
21732,2026-08-02,Dwarka,11,high,Clear
21733,2026-08-02,Dwarka,12,high,Clear
21734,2026-08-02,Dwarka,13,high,Clear
21735,2026-08-02,Dwarka,14,low,Clear
21736,2026-08-02,Dwarka,15,low,Clear
21737,2026-08-02,Dwarka,16,low,Clear
21738,2026-08-02,Dwarka,17,low,Clear
21739,2026-08-02,Dwarka,18,high,Clear
21740,2026-08-02,Dwarka,19,medium,Clear
21741,2026-08-02,Dwarka,20,high,Clear
21742,2026-08-02,Dwarka,21,high,Clear
21743,2026-08-02,Dwarka,22,high,Rain
21744,2026-08-02,Dwarka,23,low,Clear
21745,2026-08-03,Dwarka,0,low,Cloudy
21746,2026-08-03,Dwarka,1,low,Clear
21747,2026-08-03,Dwarka,2,medium,Clear
21748,2026-08-03,Dwarka,3,low,Clear
21749,2026-08-03,Dwarka,4,low,Clear
21750,2026-08-03,Dwarka,5,low,Clear
21751,2026-08-03,Dwarka,6,medium,Clear
21752,2026-08-03,Dwarka,7,medium,Clear
21753,2026-08-03,Dwarka,8,medium,Rain
21754,2026-08-03,Dwarka,9,low,Clear
21755,2026-08-03,Dwarka,10,high,Clear
21756,2026-08-03,Dwarka,11,medium,Clear
21757,2026-08-03,Dwarka,12,high,Cloudy
21758,2026-08-03,Dwarka,13,low,Clear
21759,2026-08-03,Dwarka,14,high,Clear
21760,2026-08-03,Dwarka,15,medium,Clear
21761,2026-08-03,Dwarka,16,low,Rain
21762,2026-08-03,Dwarka,17,medium,Clear
21763,2026-08-03,Dwarka,18,medium,Rain
21764,2026-08-03,Dwarka,19,high,Clear
21765,2026-08-03,Dwarka,20,high,Clear
21766,2026-08-03,Dwarka,21,high,Clear
21767,2026-08-03,Dwarka,22,low,Clear
21768,2026-08-03,Dwarka,23,low,Cloudy
21769,2026-08-04,Dwarka,0,low,Clear
21770,2026-08-04,Dwarka,1,low,Cloudy
21771,2026-08-04,Dwarka,2,low,Clear
21772,2026-08-04,Dwarka,3,medium,Clear
21773,2026-08-04,Dwarka,4,low,Clear
21774,2026-08-04,Dwarka,5,low,Clear
21775,2026-08-04,Dwarka,6,low,Clear
21776,2026-08-04,Dwarka,7,low,Clear
21777,2026-08-04,Dwarka,8,low,Rain
21778,2026-08-04,Dwarka,9,low,Rain
21779,2026-08-04,Dwarka,10,medium,Clear
21780,2026-08-04,Dwarka,11,high,Clear
21781,2026-08-04,Dwarka,12,medium,Clear
21782,2026-08-04,Dwarka,13,medium,Cloudy
21783,2026-08-04,Dwarka,14,low,Rain
21784,2026-08-04,Dwarka,15,medium,Clear
21785,2026-08-04,Dwarka,16,high,Cloudy
21786,2026-08-04,Dwarka,17,high,Clear
21787,2026-08-04,Dwarka,18,medium,Clear
21788,2026-08-04,Dwarka,19,high,Clear
21789,2026-08-04,Dwarka,20,high,Rain
21790,2026-08-04,Dwarka,21,medium,Clear
21791,2026-08-04,Dwarka,22,high,Clear
21792,2026-08-04,Dwarka,23,low,Clear
21793,2026-08-05,Dwarka,0,low,Clear
21794,2026-08-05,Dwarka,1,low,Clear
21795,2026-08-05,Dwarka,2,low,Clear
21796,2026-08-05,Dwarka,3,low,Cloudy
21797,2026-08-05,Dwarka,4,low,Clear
21798,2026-08-05,Dwarka,5,medium,Clear
21799,2026-08-05,Dwarka,6,low,Cloudy
21800,2026-08-05,Dwarka,7,low,Cloudy
21801,2026-08-05,Dwarka,8,high,Clear
21802,2026-08-05,Dwarka,9,low,Clear
21803,2026-08-05,Dwarka,10,low,Cloudy
21804,2026-08-05,Dwarka,11,medium,Clear
21805,2026-08-05,Dwarka,12,high,Clear
21806,2026-08-05,Dwarka,13,medium,Clear
21807,2026-08-05,Dwarka,14,medium,Clear
21808,2026-08-05,Dwarka,15,medium,Clear
21809,2026-08-05,Dwarka,16,medium,Clear
21810,2026-08-05,Dwarka,17,low,Clear
21811,2026-08-05,Dwarka,18,high,Clear
21812,2026-08-05,Dwarka,19,high,Clear
21813,2026-08-05,Dwarka,20,high,Clear
21814,2026-08-05,Dwarka,21,high,Clear
21815,2026-08-05,Dwarka,22,low,Rain
21816,2026-08-05,Dwarka,23,medium,Cloudy
21817,2026-08-06,Dwarka,0,low,Clear
21818,2026-08-06,Dwarka,1,low,Clear
21819,2026-08-06,Dwarka,2,high,Clear
21820,2026-08-06,Dwarka,3,low,Clear
21821,2026-08-06,Dwarka,4,low,Clear
21822,2026-08-06,Dwarka,5,low,Clear
21823,2026-08-06,Dwarka,6,low,Clear
21824,2026-08-06,Dwarka,7,medium,Rain
21825,2026-08-06,Dwarka,8,medium,Clear
21826,2026-08-06,Dwarka,9,low,Cloudy
21827,2026-08-06,Dwarka,10,low,Cloudy
21828,2026-08-06,Dwarka,11,medium,Clear
21829,2026-08-06,Dwarka,12,medium,Clear
21830,2026-08-06,Dwarka,13,medium,Clear
21831,2026-08-06,Dwarka,14,medium,Clear
21832,2026-08-06,Dwarka,15,medium,Rain
21833,2026-08-06,Dwarka,16,medium,Clear
21834,2026-08-06,Dwarka,17,low,Clear
21835,2026-08-06,Dwarka,18,high,Clear
21836,2026-08-06,Dwarka,19,high,Clear
21837,2026-08-06,Dwarka,20,medium,Rain
21838,2026-08-06,Dwarka,21,high,Cloudy
21839,2026-08-06,Dwarka,22,high,Rain
21840,2026-08-06,Dwarka,23,low,Clear
21841,2026-05-08,Rohini,0,low,Cloudy
21842,2026-05-08,Rohini,1,low,Clear
21843,2026-05-08,Rohini,2,high,Rain
21844,2026-05-08,Rohini,3,low,Clear
21845,2026-05-08,Rohini,4,low,Clear
21846,2026-05-08,Rohini,5,high,Cloudy
21847,2026-05-08,Rohini,6,low,Clear
21848,2026-05-08,Rohini,7,medium,Clear
21849,2026-05-08,Rohini,8,low,Clear
21850,2026-05-08,Rohini,9,high,Cloudy
21851,2026-05-08,Rohini,10,medium,Clear
21852,2026-05-08,Rohini,11,low,Clear
21853,2026-05-08,Rohini,12,low,Clear
21854,2026-05-08,Rohini,13,low,Clear
21855,2026-05-08,Rohini,14,high,Cloudy
21856,2026-05-08,Rohini,15,medium,Clear
21857,2026-05-08,Rohini,16,low,Clear
21858,2026-05-08,Rohini,17,medium,Clear
21859,2026-05-08,Rohini,18,low,Clear
21860,2026-05-08,Rohini,19,medium,Clear
21861,2026-05-08,Rohini,20,high,Clear
21862,2026-05-08,Rohini,21,high,Clear
21863,2026-05-08,Rohini,22,low,Cloudy
21864,2026-05-08,Rohini,23,high,Clear
21865,2026-05-09,Rohini,0,low,Clear
21866,2026-05-09,Rohini,1,low,Rain
21867,2026-05-09,Rohini,2,low,Clear
21868,2026-05-09,Rohini,3,medium,Clear
21869,2026-05-09,Rohini,4,low,Clear
21870,2026-05-09,Rohini,5,low,Clear
21871,2026-05-09,Rohini,6,low,Clear
21872,2026-05-09,Rohini,7,low,Clear
21873,2026-05-09,Rohini,8,high,Cloudy
21874,2026-05-09,Rohini,9,low,Rain
21875,2026-05-09,Rohini,10,high,Cloudy
21876,2026-05-09,Rohini,11,high,Rain
21877,2026-05-09,Rohini,12,medium,Clear
21878,2026-05-09,Rohini,13,high,Clear
21879,2026-05-09,Rohini,14,high,Clear
21880,2026-05-09,Rohini,15,high,Rain
21881,2026-05-09,Rohini,16,medium,Clear
21882,2026-05-09,Rohini,17,low,Clear
21883,2026-05-09,Rohini,18,high,Cloudy
21884,2026-05-09,Rohini,19,medium,Clear
21885,2026-05-09,Rohini,20,low,Clear
21886,2026-05-09,Rohini,21,high,Clear
21887,2026-05-09,Rohini,22,medium,Clear
21888,2026-05-09,Rohini,23,low,Clear
21889,2026-05-10,Rohini,0,low,Clear
21890,2026-05-10,Rohini,1,low,Clear
21891,2026-05-10,Rohini,2,low,Cloudy
21892,2026-05-10,Rohini,3,low,Clear
21893,2026-05-10,Rohini,4,low,Rain
21894,2026-05-10,Rohini,5,low,Clear
21895,2026-05-10,Rohini,6,medium,Rain
21896,2026-05-10,Rohini,7,low,Cloudy
21897,2026-05-10,Rohini,8,medium,Clear
21898,2026-05-10,Rohini,9,medium,Clear
21899,2026-05-10,Rohini,10,low,Clear
21900,2026-05-10,Rohini,11,low,Clear
21901,2026-05-10,Rohini,12,medium,Clear
21902,2026-05-10,Rohini,13,high,Clear
21903,2026-05-10,Rohini,14,low,Clear
21904,2026-05-10,Rohini,15,medium,Clear
21905,2026-05-10,Rohini,16,low,Clear
21906,2026-05-10,Rohini,17,low,Clear
21907,2026-05-10,Rohini,18,medium,Cloudy
21908,2026-05-10,Rohini,19,high,Cloudy
21909,2026-05-10,Rohini,20,high,Clear
21910,2026-05-10,Rohini,21,high,Clear
21911,2026-05-10,Rohini,22,medium,Clear
21912,2026-05-10,Rohini,23,medium,Clear
21913,2026-05-11,Rohini,0,low,Cloudy
21914,2026-05-11,Rohini,1,low,Rain
21915,2026-05-11,Rohini,2,low,Clear
21916,2026-05-11,Rohini,3,low,Clear
21917,2026-05-11,Rohini,4,low,Clear
21918,2026-05-11,Rohini,5,low,Clear
21919,2026-05-11,Rohini,6,high,Clear
21920,2026-05-11,Rohini,7,low,Clear
21921,2026-05-11,Rohini,8,high,Clear
21922,2026-05-11,Rohini,9,medium,Clear
21923,2026-05-11,Rohini,10,low,Clear
21924,2026-05-11,Rohini,11,medium,Clear
21925,2026-05-11,Rohini,12,high,Clear
21926,2026-05-11,Rohini,13,high,Clear
21927,2026-05-11,Rohini,14,medium,Clear
21928,2026-05-11,Rohini,15,low,Cloudy
21929,2026-05-11,Rohini,16,medium,Clear
21930,2026-05-11,Rohini,17,medium,Clear
21931,2026-05-11,Rohini,18,medium,Clear
21932,2026-05-11,Rohini,19,high,Cloudy
21933,2026-05-11,Rohini,20,medium,Clear
